Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,country
1/3/2008,31.66977555,31.70694892,31.14938243,31.20142174,2482100,0,0,SPGI,
1/4/2008,31.00067003,31.22369586,30.08626213,30.3390255,2894500,0,0,SPGI,
1/7/2008,30.46539859,31.6994776,30.43566107,31.50618935,3151300,0,0,SPGI,
1/8/2008,31.52107102,31.52107102,30.10113615,30.12343788,2586200,0,0,SPGI,
1/9/2008,29.73686154,31.49133682,29.73686154,31.49133682,2889500,0,0,SPGI,
1/10/2008,31.32035186,32.0340359,30.51002223,31.58798409,2958700,0,0,SPGI,
1/11/2008,31.35752476,32.06377588,31.06015498,31.75153732,2063200,0,0,SPGI,
1/14/2008,31.78871022,32.21989616,31.58055306,31.92996216,1850100,0,0,SPGI,
1/15/2008,31.59541544,31.72923155,31.01554755,31.09732437,2437900,0,0,SPGI,
1/16/2008,31.07502186,31.20140501,29.85581091,29.93758774,5099300,0,0,SPGI,
1/17/2008,29.97475173,30.70330439,29.40975269,29.46922493,4389800,0,0,SPGI,
1/18/2008,29.58817421,29.68481979,28.00468567,28.68120193,6768800,0,0,SPGI,
1/22/2008,27.50659584,29.3205433,27.45455656,28.93396378,3577500,0,0,SPGI,
1/23/2008,27.45455609,29.6327813,27.45455609,29.52126694,4107500,0,0,SPGI,
1/24/2008,29.17185394,33.27553714,29.17185394,31.74409103,5382000,0,0,SPGI,
1/25/2008,32.11581172,32.36857517,30.79251943,31.22370529,4745400,0,0,SPGI,
1/28/2008,31.20139534,32.13067204,30.45053818,31.06757927,2961300,0,0,SPGI,
1/29/2008,31.32778355,31.32778355,30.28699508,30.97094154,2808800,0,0,SPGI,
1/30/2008,30.88916723,32.36114167,30.85199671,31.46903801,3401700,0,0,SPGI,
1/31/2008,31.03784941,32.11581121,30.79995474,31.78870392,2496300,0,0,SPGI,
2/1/2008,31.86305096,32.85923604,31.86305096,32.75515747,2575800,0,0,SPGI,
2/4/2008,32.27193228,32.93357707,31.84074922,32.39831543,1742700,0,0,SPGI,
2/5/2008,31.67719773,32.21989521,31.66976193,31.92252541,2002200,0,0,SPGI,
2/6/2008,31.59542001,31.92252452,30.77022153,30.83712959,2002400,0,0,SPGI,
2/7/2008,30.60666036,32.65106939,30.60666036,31.97455597,4752100,0,0,SPGI,
2/8/2008,31.71436108,32.37600576,29.58074217,30.22751808,3739500,0,0,SPGI,
2/11/2008,30.24239446,30.71818388,29.75916923,30.58436775,1746200,0,0,SPGI,
2/12/2008,30.71074429,31.47646756,30.33903353,30.92633438,1999700,0,0,SPGI,
2/13/2008,31.3203566,31.62515938,30.84456717,31.23114395,2209600,0,0,SPGI,
2/14/2008,31.3054776,31.558241,30.95606861,31.11218643,1859800,0,0,SPGI,
2/15/2008,31.01553952,31.01553952,30.34645918,30.43566895,1781300,0,0,SPGI,
2/19/2008,30.7776516,31.09732307,30.01936132,30.47284889,2044100,0,0,SPGI,
2/20/2008,30.39850691,31.25344283,29.95245511,31.22370529,2519600,0,0,SPGI,
2/21/2008,31.28317519,31.83330546,30.85942236,30.99323845,2755900,0,0,SPGI,
2/22/2008,30.87429508,31.19396657,30.15317813,30.5620594,2693900,0,0,SPGI,
2/25/2008,30.64426826,31.33189437,29.9641151,31.23473167,3015800,0.22,0,SPGI,
2/26/2008,31.16745803,32.9463209,31.16745803,32.66230011,2736200,0,0,SPGI,
2/27/2008,32.40819205,32.66231543,32.01205962,32.48293304,1616900,0,0,SPGI,
2/28/2008,32.1764948,32.40072068,31.27211547,31.42160034,1936600,0,0,SPGI,
2/29/2008,31.07030825,31.26463942,30.53963973,30.591959,1959700,0,0,SPGI,
3/3/2008,30.60689161,30.69658133,29.98653079,30.42750931,1525000,0,0,SPGI,
3/4/2008,30.24813934,30.67416923,29.76979019,30.24066353,2246900,0,0,SPGI,
3/5/2008,30.26309071,30.57700629,29.66515137,30.18834686,1301900,0,0,SPGI,
3/6/2008,30.07623889,30.33783524,28.83551946,28.96257973,3165900,0,0,SPGI,
3/7/2008,28.78319595,29.62778291,28.61128938,29.06721687,2855900,0,0,SPGI,
3/10/2008,29.04479272,29.30638904,28.35716363,28.39453697,1925600,0,0,SPGI,
3/11/2008,28.97752892,29.1494355,27.14634586,27.87881851,8775500,0,0,SPGI,
3/12/2008,27.25846412,28.29737959,27.25846412,27.71439171,3409000,0,0,SPGI,
3/13/2008,27.28087956,27.69943655,26.91464184,27.57984924,4186000,0,0,SPGI,
3/14/2008,27.58731322,27.60226199,26.27932627,26.60819054,5701200,0,0,SPGI,
3/17/2008,25.92804246,26.69788829,25.34505479,26.3092289,4285800,0,0,SPGI,
3/18/2008,26.86232529,27.58732499,26.29428625,27.56490326,3150500,0,0,SPGI,
3/19/2008,27.64711061,27.98344786,26.85484314,26.85484314,3207200,0,0,SPGI,
3/20/2008,27.34814844,27.94608498,26.93706725,27.94608498,3464500,0,0,SPGI,
3/24/2008,28.25252052,29.1270048,27.75922265,28.97751999,2783300,0,0,SPGI,
3/25/2008,28.88036083,29.1718547,28.26747554,28.92520714,2611400,0,0,SPGI,
3/26/2008,28.7009772,28.7009772,27.93860719,28.67855263,2960400,0,0,SPGI,
3/27/2008,28.87288816,28.95510496,28.20020779,28.21515656,2117600,0,0,SPGI,
3/28/2008,28.53655035,29.10458938,27.81155065,27.91618919,2286200,0,0,SPGI,
3/31/2008,27.54248178,28.07315323,27.16877103,27.61722565,3656600,0,0,SPGI,
4/1/2008,27.75175755,28.99994993,27.58732393,28.90278435,2952500,0,0,SPGI,
4/2/2008,29.06721718,29.62031026,28.90278356,29.32134056,1664700,0,0,SPGI,
4/3/2008,29.01488834,29.33627966,28.5664368,28.75329208,1767200,0,0,SPGI,
4/4/2008,28.90277616,29.11952899,28.47674631,28.97751999,1917600,0,0,SPGI,
4/7/2008,29.06721249,29.27648953,28.85793545,29.14195633,1860100,0,0,SPGI,
4/8/2008,28.99247069,29.14942847,28.6411818,28.79813957,1337600,0,0,SPGI,
4/9/2008,28.67855647,28.88036058,28.01335193,28.1105175,1961500,0,0,SPGI,
4/10/2008,28.02829884,28.31231973,27.70690745,27.93113327,2084200,0,0,SPGI,
4/11/2008,27.64711755,28.01335242,27.15381956,27.25098228,2167100,0,0,SPGI,
4/14/2008,27.29582716,27.60974275,27.04170379,27.53500175,1711000,0,0,SPGI,
4/15/2008,27.65459024,27.65459024,27.28087956,27.57984924,1479700,0,0,SPGI,
4/16/2008,27.76670317,28.47675114,27.03422777,28.43938065,1930800,0,0,SPGI,
4/17/2008,28.40948809,28.61129223,27.97598513,28.48423195,1712700,0,0,SPGI,
4/18/2008,28.67108481,29.06721724,28.51412701,28.94762993,2199300,0,0,SPGI,
4/21/2008,28.76077185,29.01489521,28.68603086,28.9700489,1338700,0,0,SPGI,
4/22/2008,28.7981401,29.03731468,28.52906799,28.52906799,1892600,0,0,SPGI,
4/23/2008,29.4558773,30.39015406,29.07469364,29.4558773,3283800,0,0,SPGI,
4/24/2008,29.43345821,29.76232263,28.99995239,29.41103363,1904300,0,0,SPGI,
4/25/2008,29.72494987,29.95665154,29.53809452,29.926754,2177200,0,0,SPGI,
4/28/2008,30.0986571,30.50973826,29.82211201,30.18834686,2226000,0,0,SPGI,
4/29/2008,28.97004629,31.15251781,28.96257333,30.87597275,3634600,0,0,SPGI,
4/30/2008,30.83112329,31.20483388,30.42751518,30.63679504,2918000,0,0,SPGI,
5/1/2008,30.61437993,31.74298784,30.61437993,31.20484352,2437000,0,0,SPGI,
5/2/2008,31.5635997,31.72055748,30.63679893,31.02545547,2501500,0,0,SPGI,
